source_system,source_code,target_system,target_code
"http://terminology.hl7.org/CodeSystem/icd9cm","6252","http://hl7.org/fhir/sid/icd-10","N94.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","6253","http://hl7.org/fhir/sid/icd-10","N94.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","6254","http://hl7.org/fhir/sid/icd-10","N94.3"
"http://terminology.hl7.org/CodeSystem/icd9cm","6255","http://hl7.org/fhir/sid/icd-10","N94.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","6256","http://hl7.org/fhir/sid/icd-10","N39.3"
"http://terminology.hl7.org/CodeSystem/icd9cm","62570","http://hl7.org/fhir/sid/icd-10","N94.819"
"http://terminology.hl7.org/CodeSystem/icd9cm","62571","http://hl7.org/fhir/sid/icd-10","N94.810"
"http://terminology.hl7.org/CodeSystem/icd9cm","62579","http://hl7.org/fhir/sid/icd-10","N94.818"
"http://terminology.hl7.org/CodeSystem/icd9cm","6258","http://hl7.org/fhir/sid/icd-10","N94.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","6259","http://hl7.org/fhir/sid/icd-10","N94.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","6259","http://hl7.org/fhir/sid/icd-10","R10.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","6260","http://hl7.org/fhir/sid/icd-10","N91.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","6261","http://hl7.org/fhir/sid/icd-10","N91.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","6262","http://hl7.org/fhir/sid/icd-10","N92.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","6263","http://hl7.org/fhir/sid/icd-10","N92.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","6264","http://hl7.org/fhir/sid/icd-10","N92.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","6264","http://hl7.org/fhir/sid/icd-10","N92.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","6265","http://hl7.org/fhir/sid/icd-10","N92.3"
"http://terminology.hl7.org/CodeSystem/icd9cm","6266","http://hl7.org/fhir/sid/icd-10","N92.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","6267","http://hl7.org/fhir/sid/icd-10","N93.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","6268","http://hl7.org/fhir/sid/icd-10","N92.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","6268","http://hl7.org/fhir/sid/icd-10","N93.8"
"http://terminology.hl7.org/CodeSystem/icd9cm","6269","http://hl7.org/fhir/sid/icd-10","N92.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","6269","http://hl7.org/fhir/sid/icd-10","N93.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","6270","http://hl7.org/fhir/sid/icd-10","N92.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","6271","http://hl7.org/fhir/sid/icd-10","N95.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","6272","http://hl7.org/fhir/sid/icd-10","N95.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","6273","http://hl7.org/fhir/sid/icd-10","N95.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","6274","http://hl7.org/fhir/sid/icd-10","N95.8"
"http://terminology.hl7.org/CodeSystem/icd9cm","6278","http://hl7.org/fhir/sid/icd-10","N95.8"
"http://terminology.hl7.org/CodeSystem/icd9cm","6279","http://hl7.org/fhir/sid/icd-10","N95.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","6280","http://hl7.org/fhir/sid/icd-10","N97.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","6281","http://hl7.org/fhir/sid/icd-10","E23.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","6282","http://hl7.org/fhir/sid/icd-10","N97.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","6283","http://hl7.org/fhir/sid/icd-10","N97.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","6284","http://hl7.org/fhir/sid/icd-10","N97.8"
"http://terminology.hl7.org/CodeSystem/icd9cm","6288","http://hl7.org/fhir/sid/icd-10","N97.8"
"http://terminology.hl7.org/CodeSystem/icd9cm","6289","http://hl7.org/fhir/sid/icd-10","N97.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","6290","http://hl7.org/fhir/sid/icd-10","N94.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","6291","http://hl7.org/fhir/sid/icd-10","N94.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","62920","http://hl7.org/fhir/sid/icd-10","N90.810"
"http://terminology.hl7.org/CodeSystem/icd9cm","62921","http://hl7.org/fhir/sid/icd-10","N90.811"
"http://terminology.hl7.org/CodeSystem/icd9cm","62922","http://hl7.org/fhir/sid/icd-10","N90.812"
"http://terminology.hl7.org/CodeSystem/icd9cm","62923","http://hl7.org/fhir/sid/icd-10","N90.813"
"http://terminology.hl7.org/CodeSystem/icd9cm","62929","http://hl7.org/fhir/sid/icd-10","N90.818"
"http://terminology.hl7.org/CodeSystem/icd9cm","62931","http://hl7.org/fhir/sid/icd-10","T83.711A"
"http://terminology.hl7.org/CodeSystem/icd9cm","62932","http://hl7.org/fhir/sid/icd-10","T83.721A"
"http://terminology.hl7.org/CodeSystem/icd9cm","62981","http://hl7.org/fhir/sid/icd-10","N96"
"http://terminology.hl7.org/CodeSystem/icd9cm","62989","http://hl7.org/fhir/sid/icd-10","N94.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","6299","http://hl7.org/fhir/sid/icd-10","N94.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","630","http://hl7.org/fhir/sid/icd-10","O01.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","6310","http://hl7.org/fhir/sid/icd-10","O02.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","6318","http://hl7.org/fhir/sid/icd-10","O02.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","6318","http://hl7.org/fhir/sid/icd-10","O02.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","632","http://hl7.org/fhir/sid/icd-10","O02.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","63300","http://hl7.org/fhir/sid/icd-10","O00.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","63301","http://hl7.org/fhir/sid/icd-10","O00.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","63310","http://hl7.org/fhir/sid/icd-10","O00.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","63311","http://hl7.org/fhir/sid/icd-10","O00.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","63320","http://hl7.org/fhir/sid/icd-10","O00.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63321","http://hl7.org/fhir/sid/icd-10","O00.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63380","http://hl7.org/fhir/sid/icd-10","O00.8"
"http://terminology.hl7.org/CodeSystem/icd9cm","63381","http://hl7.org/fhir/sid/icd-10","O00.8"
"http://terminology.hl7.org/CodeSystem/icd9cm","63390","http://hl7.org/fhir/sid/icd-10","O00.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","63391","http://hl7.org/fhir/sid/icd-10","O00.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","63400","http://hl7.org/fhir/sid/icd-10","O03.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63400","http://hl7.org/fhir/sid/icd-10","O03.87"
"http://terminology.hl7.org/CodeSystem/icd9cm","63401","http://hl7.org/fhir/sid/icd-10","O03.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","63401","http://hl7.org/fhir/sid/icd-10","O03.37"
"http://terminology.hl7.org/CodeSystem/icd9cm","63402","http://hl7.org/fhir/sid/icd-10","O03.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63402","http://hl7.org/fhir/sid/icd-10","O03.87"
"http://terminology.hl7.org/CodeSystem/icd9cm","63410","http://hl7.org/fhir/sid/icd-10","O03.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63411","http://hl7.org/fhir/sid/icd-10","O03.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","63412","http://hl7.org/fhir/sid/icd-10","O03.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63420","http://hl7.org/fhir/sid/icd-10","O03.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63421","http://hl7.org/fhir/sid/icd-10","O03.34"
"http://terminology.hl7.org/CodeSystem/icd9cm","63422","http://hl7.org/fhir/sid/icd-10","O03.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63430","http://hl7.org/fhir/sid/icd-10","O03.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63431","http://hl7.org/fhir/sid/icd-10","O03.32"
"http://terminology.hl7.org/CodeSystem/icd9cm","63432","http://hl7.org/fhir/sid/icd-10","O03.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63440","http://hl7.org/fhir/sid/icd-10","O03.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63441","http://hl7.org/fhir/sid/icd-10","O03.33"
"http://terminology.hl7.org/CodeSystem/icd9cm","63442","http://hl7.org/fhir/sid/icd-10","O03.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63450","http://hl7.org/fhir/sid/icd-10","O03.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63451","http://hl7.org/fhir/sid/icd-10","O03.31"
"http://terminology.hl7.org/CodeSystem/icd9cm","63452","http://hl7.org/fhir/sid/icd-10","O03.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63460","http://hl7.org/fhir/sid/icd-10","O03.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63461","http://hl7.org/fhir/sid/icd-10","O03.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63462","http://hl7.org/fhir/sid/icd-10","O03.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63470","http://hl7.org/fhir/sid/icd-10","O03.85"
"http://terminology.hl7.org/CodeSystem/icd9cm","63470","http://hl7.org/fhir/sid/icd-10","O03.86"
"http://terminology.hl7.org/CodeSystem/icd9cm","63470","http://hl7.org/fhir/sid/icd-10","O03.88"
"http://terminology.hl7.org/CodeSystem/icd9cm","63470","http://hl7.org/fhir/sid/icd-10","O03.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63471","http://hl7.org/fhir/sid/icd-10","O03.39"
"http://terminology.hl7.org/CodeSystem/icd9cm","63472","http://hl7.org/fhir/sid/icd-10","O03.85"
"http://terminology.hl7.org/CodeSystem/icd9cm","63472","http://hl7.org/fhir/sid/icd-10","O03.86"
"http://terminology.hl7.org/CodeSystem/icd9cm","63472","http://hl7.org/fhir/sid/icd-10","O03.88"
"http://terminology.hl7.org/CodeSystem/icd9cm","63472","http://hl7.org/fhir/sid/icd-10","O03.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63480","http://hl7.org/fhir/sid/icd-10","O03.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63481","http://hl7.org/fhir/sid/icd-10","O03.30"
"http://terminology.hl7.org/CodeSystem/icd9cm","63482","http://hl7.org/fhir/sid/icd-10","O03.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63490","http://hl7.org/fhir/sid/icd-10","O03.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","63491","http://hl7.org/fhir/sid/icd-10","O03.4"
"http://terminology.hl7.org/CodeSystem/icd9cm","63492","http://hl7.org/fhir/sid/icd-10","O03.9"
"http://terminology.hl7.org/CodeSystem/icd9cm","63500","http://hl7.org/fhir/sid/icd-10","O04.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63500","http://hl7.org/fhir/sid/icd-10","O04.87"
"http://terminology.hl7.org/CodeSystem/icd9cm","63501","http://hl7.org/fhir/sid/icd-10","O04.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63501","http://hl7.org/fhir/sid/icd-10","O04.87"
"http://terminology.hl7.org/CodeSystem/icd9cm","63502","http://hl7.org/fhir/sid/icd-10","O04.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63502","http://hl7.org/fhir/sid/icd-10","O04.87"
"http://terminology.hl7.org/CodeSystem/icd9cm","63510","http://hl7.org/fhir/sid/icd-10","O04.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63511","http://hl7.org/fhir/sid/icd-10","O04.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63512","http://hl7.org/fhir/sid/icd-10","O04.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63520","http://hl7.org/fhir/sid/icd-10","O04.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63521","http://hl7.org/fhir/sid/icd-10","O04.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63522","http://hl7.org/fhir/sid/icd-10","O04.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63530","http://hl7.org/fhir/sid/icd-10","O04.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63531","http://hl7.org/fhir/sid/icd-10","O04.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63532","http://hl7.org/fhir/sid/icd-10","O04.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63540","http://hl7.org/fhir/sid/icd-10","O04.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63541","http://hl7.org/fhir/sid/icd-10","O04.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63542","http://hl7.org/fhir/sid/icd-10","O04.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63550","http://hl7.org/fhir/sid/icd-10","O04.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63551","http://hl7.org/fhir/sid/icd-10","O04.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63552","http://hl7.org/fhir/sid/icd-10","O04.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63560","http://hl7.org/fhir/sid/icd-10","O04.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63561","http://hl7.org/fhir/sid/icd-10","O04.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63562","http://hl7.org/fhir/sid/icd-10","O04.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63570","http://hl7.org/fhir/sid/icd-10","O04.85"
"http://terminology.hl7.org/CodeSystem/icd9cm","63570","http://hl7.org/fhir/sid/icd-10","O04.86"
"http://terminology.hl7.org/CodeSystem/icd9cm","63570","http://hl7.org/fhir/sid/icd-10","O04.88"
"http://terminology.hl7.org/CodeSystem/icd9cm","63570","http://hl7.org/fhir/sid/icd-10","O04.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63571","http://hl7.org/fhir/sid/icd-10","O04.85"
"http://terminology.hl7.org/CodeSystem/icd9cm","63571","http://hl7.org/fhir/sid/icd-10","O04.86"
"http://terminology.hl7.org/CodeSystem/icd9cm","63571","http://hl7.org/fhir/sid/icd-10","O04.88"
"http://terminology.hl7.org/CodeSystem/icd9cm","63571","http://hl7.org/fhir/sid/icd-10","O04.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63572","http://hl7.org/fhir/sid/icd-10","O04.85"
"http://terminology.hl7.org/CodeSystem/icd9cm","63572","http://hl7.org/fhir/sid/icd-10","O04.86"
"http://terminology.hl7.org/CodeSystem/icd9cm","63572","http://hl7.org/fhir/sid/icd-10","O04.88"
"http://terminology.hl7.org/CodeSystem/icd9cm","63572","http://hl7.org/fhir/sid/icd-10","O04.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63580","http://hl7.org/fhir/sid/icd-10","O04.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63581","http://hl7.org/fhir/sid/icd-10","O04.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63582","http://hl7.org/fhir/sid/icd-10","O04.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63590","http://hl7.org/fhir/sid/icd-10","Z33.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63591","http://hl7.org/fhir/sid/icd-10","Z33.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63592","http://hl7.org/fhir/sid/icd-10","Z33.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63600","http://hl7.org/fhir/sid/icd-10","O04.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63601","http://hl7.org/fhir/sid/icd-10","O04.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63602","http://hl7.org/fhir/sid/icd-10","O04.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63610","http://hl7.org/fhir/sid/icd-10","O04.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63611","http://hl7.org/fhir/sid/icd-10","O04.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63612","http://hl7.org/fhir/sid/icd-10","O04.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63620","http://hl7.org/fhir/sid/icd-10","O04.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63621","http://hl7.org/fhir/sid/icd-10","O04.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63622","http://hl7.org/fhir/sid/icd-10","O04.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63630","http://hl7.org/fhir/sid/icd-10","O04.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63631","http://hl7.org/fhir/sid/icd-10","O04.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63632","http://hl7.org/fhir/sid/icd-10","O04.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63640","http://hl7.org/fhir/sid/icd-10","O04.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63641","http://hl7.org/fhir/sid/icd-10","O04.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63642","http://hl7.org/fhir/sid/icd-10","O04.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63650","http://hl7.org/fhir/sid/icd-10","O04.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63651","http://hl7.org/fhir/sid/icd-10","O04.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63652","http://hl7.org/fhir/sid/icd-10","O04.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63660","http://hl7.org/fhir/sid/icd-10","O04.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63661","http://hl7.org/fhir/sid/icd-10","O04.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63662","http://hl7.org/fhir/sid/icd-10","O04.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63670","http://hl7.org/fhir/sid/icd-10","O04.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63671","http://hl7.org/fhir/sid/icd-10","O04.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63672","http://hl7.org/fhir/sid/icd-10","O04.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63680","http://hl7.org/fhir/sid/icd-10","O04.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63681","http://hl7.org/fhir/sid/icd-10","O04.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63682","http://hl7.org/fhir/sid/icd-10","O04.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63690","http://hl7.org/fhir/sid/icd-10","Z33.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63691","http://hl7.org/fhir/sid/icd-10","Z33.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63692","http://hl7.org/fhir/sid/icd-10","Z33.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63700","http://hl7.org/fhir/sid/icd-10","O04.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63701","http://hl7.org/fhir/sid/icd-10","O04.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63702","http://hl7.org/fhir/sid/icd-10","O04.5"
"http://terminology.hl7.org/CodeSystem/icd9cm","63710","http://hl7.org/fhir/sid/icd-10","O04.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63711","http://hl7.org/fhir/sid/icd-10","O04.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63712","http://hl7.org/fhir/sid/icd-10","O04.6"
"http://terminology.hl7.org/CodeSystem/icd9cm","63720","http://hl7.org/fhir/sid/icd-10","O04.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63721","http://hl7.org/fhir/sid/icd-10","O04.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63722","http://hl7.org/fhir/sid/icd-10","O04.84"
"http://terminology.hl7.org/CodeSystem/icd9cm","63730","http://hl7.org/fhir/sid/icd-10","O04.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63731","http://hl7.org/fhir/sid/icd-10","O04.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63732","http://hl7.org/fhir/sid/icd-10","O04.82"
"http://terminology.hl7.org/CodeSystem/icd9cm","63740","http://hl7.org/fhir/sid/icd-10","O04.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63741","http://hl7.org/fhir/sid/icd-10","O04.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63742","http://hl7.org/fhir/sid/icd-10","O04.83"
"http://terminology.hl7.org/CodeSystem/icd9cm","63750","http://hl7.org/fhir/sid/icd-10","O04.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63751","http://hl7.org/fhir/sid/icd-10","O04.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63752","http://hl7.org/fhir/sid/icd-10","O04.81"
"http://terminology.hl7.org/CodeSystem/icd9cm","63760","http://hl7.org/fhir/sid/icd-10","O04.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63761","http://hl7.org/fhir/sid/icd-10","O04.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63762","http://hl7.org/fhir/sid/icd-10","O04.7"
"http://terminology.hl7.org/CodeSystem/icd9cm","63770","http://hl7.org/fhir/sid/icd-10","O04.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63771","http://hl7.org/fhir/sid/icd-10","O04.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63772","http://hl7.org/fhir/sid/icd-10","O04.89"
"http://terminology.hl7.org/CodeSystem/icd9cm","63780","http://hl7.org/fhir/sid/icd-10","O04.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63781","http://hl7.org/fhir/sid/icd-10","O04.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63782","http://hl7.org/fhir/sid/icd-10","O04.80"
"http://terminology.hl7.org/CodeSystem/icd9cm","63790","http://hl7.org/fhir/sid/icd-10","Z33.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63791","http://hl7.org/fhir/sid/icd-10","Z33.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","63792","http://hl7.org/fhir/sid/icd-10","Z33.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","6380","http://hl7.org/fhir/sid/icd-10","O07.0"
"http://terminology.hl7.org/CodeSystem/icd9cm","6380","http://hl7.org/fhir/sid/icd-10","O07.37"
"http://terminology.hl7.org/CodeSystem/icd9cm","6381","http://hl7.org/fhir/sid/icd-10","O07.1"
"http://terminology.hl7.org/CodeSystem/icd9cm","6382","http://hl7.org/fhir/sid/icd-10","O07.34"
"http://terminology.hl7.org/CodeSystem/icd9cm","6383","http://hl7.org/fhir/sid/icd-10","O07.32"
"http://terminology.hl7.org/CodeSystem/icd9cm","6384","http://hl7.org/fhir/sid/icd-10","O07.33"
"http://terminology.hl7.org/CodeSystem/icd9cm","6385","http://hl7.org/fhir/sid/icd-10","O07.31"
"http://terminology.hl7.org/CodeSystem/icd9cm","6386","http://hl7.org/fhir/sid/icd-10","O07.2"
"http://terminology.hl7.org/CodeSystem/icd9cm","6387","http://hl7.org/fhir/sid/icd-10","O07.35"
"http://terminology.hl7.org/CodeSystem/icd9cm","6387","http://hl7.org/fhir/sid/icd-10","O07.36"
